                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     180                                      820                  1.5000000000000000E+000                  2.0000000000000000E-002                  2.8182884672246359E+007                  2.8705156028198116E+006                  7.0708762484045865E+003                  4.8707871900401116E+000                  1.4706396320426094E+000                 -2.1808636566570287E+000                  6.9654206180042844E-001                  1.0405703781859431E-005                  2.8288128245803346E-001                  2.3738452291571616E-005                  5.0339305964609265E-003                  9.3463347358729663E-003                  2.0850244238750366E-003                  1.5000000000000000E+000                  0.0000000000000000E+000                  1.0492077418980166E+000                  9.4839272370248755E-005                  4.2052466858161375E-001                  4.1313842970384460E-003                  2.7304574450680340E-003                  1.4067539126196606E-002                  3.1275366358125547E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4573733551641644E+004                  7.3970406545414217E+006                  3.0795843494604559E+009                  4.8408760339805896E+000                  4.8408760339805923E+000                  3.2446457119775975E-041                  1.5655570946346009E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  8.8938420133288175E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                   "x86_64-macos-24.10.1"                                 "CRMATH"                               "20250505"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                     181                  1.4999999697609039E+000                  1.6172578505835553E-001                  4.9054948836740691E+000                 -6.0681913890832035E+000                  6.9662067674681030E+000                  6.9999999940154889E-001                  2.8000000059845109E-001                  2.0000000000000018E-002                  1.2554713339625149E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     182                  1.4999999683066971E+000                  1.6161212050567356E-001                  4.9105063560321573E+000                 -6.0529933954776052E+000                  6.9864466011828981E+000                  6.9999999940154889E-001                  2.8000000059845109E-001                  2.0000000000000018E-002                  1.3002244166126966E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     183                  1.4999999668524904E+000                  1.6150228005357078E-001                  4.9152635046309241E+000                 -6.0384181516120474E+000                  7.0058041761030996E+000                  6.9999999940154889E-001                  2.8000000059845109E-001                  2.0000000000000018E-002                  1.3446422458145945E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     184                  1.4999999653982834E+000                  1.6139598543663281E-001                  4.9197948543903447E+000                 -6.0244214163312417E+000                  7.0243533968141696E+000                  6.9999999940154889E-001                  2.8000000059845109E-001                  2.0000000000000018E-002                  1.3887253460835441E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     185                  1.4999999639440769E+000                  1.6129298751167226E-001                  4.9248408935384891E+000                 -6.0087851701818824E+000                  7.0450571857258275E+000                  6.9999999940154889E-001                  2.8000000059845109E-001                  2.0000000000000018E-002                  1.4396841928313117E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     186                  1.4999999620051345E+000                  1.6116040558388389E-001                  4.9289359587503316E+000                 -5.9958806053138129E+000                  7.0620704710545130E+000                  6.9999999940154889E-001                  2.8000000059845109E-001                  2.0000000000000018E-002                  1.4831465696433178E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     187                  1.4999999610356634E+000                  1.6109601160743023E-001                  4.9315889938079511E+000                 -5.9875532086558474E+000                  7.0730597551570087E+000                  6.9999999940154889E-001                  2.8000000059845109E-001                  2.0000000000000018E-002                  1.5118875223958583E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     188                  1.4999999600661922E+000                  1.6103281274848391E-001                  4.9341734500611452E+000                 -5.9794215031936728E+000                  7.0837839820312993E+000                  6.9999999940154889E-001                  2.8000000059845109E-001                  2.0000000000000018E-002                  1.5404907262676597E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     189                  1.4999999590967208E+000                  1.6097075937305333E-001                  4.9366932457046016E+000                 -5.9714769903081288E+000                  7.0942556716578897E+000                  6.9999999940154889E-001                  2.8000000059845109E-001                  2.0000000000000018E-002                  1.5689582609441084E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     190                  1.4999999581272496E+000                  1.6090980492414264E-001                  4.9403760493971713E+000                 -5.9599135321625027E+000                  7.1095128972525288E+000                  6.9999999940154889E-001                  2.8000000059845109E-001                  2.0000000000000018E-002                  1.6113367502916659E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     191                  1.4999999561883071E+000                  1.6079102541160134E-001                  4.9450683486006941E+000                 -5.9450531488196798E+000                  7.1290771953433678E+000                  6.9999999940154889E-001                  2.8000000059845109E-001                  2.0000000000000018E-002                  1.6674839088236333E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     192                  1.4999999542493647E+000                  1.6067614879387829E-001                  4.9495586933790845E+000                 -5.9308134747767323E+000                  7.1478174094976277E+000                  6.9999999940154889E-001                  2.8000000059845109E-001                  2.0000000000000018E-002                  1.7231214810722764E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     193                  1.4999999523104222E+000                  1.6056489081433470E-001                  4.9538666814482744E+000                 -5.9171476790170763E+000                  7.1658003485445008E+000                  6.9999999940154889E-001                  2.8000000059845109E-001                  2.0000000000000018E-002                  1.7782626216458409E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     194                  1.4999999503714796E+000                  1.6045699760775367E-001                  4.9590383676066550E+000                 -5.9008303905036268E+000                  7.1873007835298868E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  1.8464197836793571E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     195                  1.4999999474630661E+000                  1.6030098348226371E-001                  4.9634559918850156E+000                 -5.8867490620613765E+000                  7.2058071810593205E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  1.9073347658145134E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     196                  1.4999999460088591E+000                  1.6022540468047139E-001                  4.9663204006802770E+000                 -5.8776973725897470E+000                  7.2177288790876641E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  1.9475494032273352E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     197                  1.4999999445546524E+000                  1.6015134654589200E-001                  4.9695770175815515E+000                 -5.8674443088117485E+000                  7.2312451921312499E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  1.9941271621526521E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     198                  1.4999999426157100E+000                  1.6005484944386036E-001                  4.9731817128475342E+000                 -5.8560939485387529E+000                  7.2462073079373726E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  2.0469907298490514E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     199                  1.4999999406767675E+000                  1.5996077974336953E-001                  4.9766754867600440E+000                 -5.8451185402058190E+000                  7.2606834072914399E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  2.0994410707991309E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     200                  1.4999999387378251E+000                  1.5986899867061968E-001                  4.9800655504003934E+000                 -5.8344946581661121E+000                  7.2747041653452102E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  2.1514919570023778E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     201                  1.4999999367988823E+000                  1.5977937941170883E-001                  4.9833583041245246E+000                 -5.8242008685072797E+000                  7.2882974398678018E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  2.2031569447518731E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     202                  1.4999999348599400E+000                  1.5969180578245185E-001                  4.9881508836511452E+000                 -5.8093652546435148E+000                  7.3079369199432485E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  2.2798090608761052E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     203                  1.4999999309820551E+000                  1.5952239026148088E-001                  4.9942151741761922E+000                 -5.7905281668825488E+000                  7.3328511228140112E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  2.3809929916118203E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     204                  1.4999999271041702E+000                  1.5935997985669917E-001                  4.9999764204495563E+000                 -5.7727053521487859E+000                  7.3564476137142556E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  2.4808626511586613E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     205                  1.4999999232262853E+000                  1.5920392807588807E-001                  5.0049718064257478E+000                 -5.7572705103020203E+000                  7.3768883177531279E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  2.5707319358266175E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     206                  1.4999999200466130E+000                  1.5908032171830463E-001                  5.0096678430702140E+000                 -5.7428554410360197E+000                  7.3960099920373450E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  2.6576031440633279E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     207                  1.4999999163244242E+000                  1.5894022196123489E-001                  5.0153235099735038E+000                 -5.7255710096082941E+000                  7.4189631489345098E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  2.7656477299697175E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     208                  1.4999999113615055E+000                  1.5876051231445915E-001                  5.0199251644097380E+000                 -5.7113984893567986E+000                  7.4377460699275106E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  2.8575115734520911E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     209                  1.4999999088800460E+000                  1.5867346226232720E-001                  5.0229084195384868E+000                 -5.7022933308156514E+000                  7.4498409340075886E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  2.9181343024960856E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     210                  1.4999999063985867E+000                  1.5858816749388965E-001                  5.0272632863638105E+000                 -5.6891118583282587E+000                  7.4673877010385725E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  3.0081848295069937E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     211                  1.4999999014356680E+000                  1.5842253433212669E-001                  5.0328020518167174E+000                 -5.6722847043990567E+000                  7.4897655111872918E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  3.1271934215306730E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     212                  1.4999998964727492E+000                  1.5826301700437681E-001                  5.0367749758571465E+000                 -5.6601844624638851E+000                  7.5058464273018153E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  3.2156728009703380E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     213                  1.4999998939912897E+000                  1.5818538632857534E-001                  5.0393615159859344E+000                 -5.6523702488822956E+000                  7.5162528343114854E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  3.2741387662870101E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     214                  1.4999998915098305E+000                  1.5810909941757861E-001                  5.0431523228429453E+000                 -5.6410031727157408E+000                  7.5314198049112226E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  3.3610916776934921E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     215                  1.4999998865469117E+000                  1.5796035163946001E-001                  5.0480055952210412E+000                 -5.6264088128699044E+000                  7.5508781393357607E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  3.4761285399506687E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     216                  1.4999998815839930E+000                  1.5781637394433454E-001                  5.0526674947764496E+000                 -5.6124331493190596E+000                  7.5695261018151498E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  3.5899800545840856E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     217                  1.4999998766210743E+000                  1.5767681912039824E-001                  5.0571526366562791E+000                 -5.5990257806478274E+000                  7.5874287352822236E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  3.7027076434163863E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     218                  1.4999998716581555E+000                  1.5754137817419545E-001                  5.0625473871956377E+000                 -5.5830197971154290E+000                  7.6088427033233161E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  3.8419322917562507E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     219                  1.4999998642137773E+000                  1.5734534370077721E-001                  5.0686926883846999E+000                 -5.5647600599630307E+000                  7.6332619745024308E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  4.0071694803543961E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     220                  1.4999998567693993E+000                  1.5715713093063594E-001                  5.0735680079578973E+000                 -5.5502630562591202E+000                  7.6526451199880654E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  4.1434068320045393E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     221                  1.4999998518064805E+000                  1.5703564516652113E-001                  5.0773408855359285E+000                 -5.5391218979218095E+000                  7.6675683109002968E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  4.2512492097433811E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     222                  1.4999998468435618E+000                  1.5691713810729976E-001                  5.0819158312263166E+000                 -5.5256979764786927E+000                  7.6855791568668499E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  4.3849259954275964E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     223                  1.4999998393773049E+000                  1.5674410733085428E-001                  5.0871918249597528E+000                 -5.5102010099923220E+000                  7.7063655275873924E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  4.5444862849114668E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     224                  1.4999998318672905E+000                  1.5657596541400934E-001                  5.0914200683428090E+000                 -5.4977739855467593E+000                  7.7230313129241459E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  4.6766260797363133E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     225                  1.4999998268606141E+000                  1.5646692851468277E-001                  5.0947074085869275E+000                 -5.4881704408735636E+000                  7.7359310201300646E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  4.7813714961434534E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     226                  1.4999998218539379E+000                  1.5636019677170232E-001                  5.0994986844858730E+000                 -5.4742996718306047E+000                  7.7546073913933782E+000                  6.9999999940149238E-001                  2.8000000059850766E-001                  2.0000000000000018E-002                  4.9368179236356364E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     227                  1.4999998118405855E+000                  1.5615321916292157E-001                  5.1055766178863653E+000                 -5.4566362237131978E+000                  7.7783659978386313E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  5.1421114047275280E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     228                  1.4999998018272329E+000                  1.5595421191348349E-001                  5.1106456464533760E+000                 -5.4419108256564277E+000                  7.7981747836370214E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  5.3197734382718363E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     229                  1.4999997943172185E+000                  1.5580976110870304E-001                  5.1148375868831142E+000                 -5.4298059462515003E+000                  7.8144843279650242E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  5.4704106786296036E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     230                  1.4999997868072041E+000                  1.5566914253408459E-001                  5.1209022344268211E+000                 -5.4124915068168242E+000                  7.8378842187022340E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  5.6933285220948335E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     231                  1.4999997717871754E+000                  1.5539851307251032E-001                  5.1272473320987153E+000                 -5.3941946877557667E+000                  7.8625455990647426E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  5.9387826719154231E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     232                  1.4999997617738230E+000                  1.5522527121177637E-001                  5.1309210171488555E+000                 -5.3836448058939030E+000                  7.8767809426079127E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  6.0850963318721526E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     233                  1.4999997567007421E+000                  1.5513953116415455E-001                  5.1333403520458578E+000                 -5.3767473303387332E+000                  7.8861061166588264E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  6.1827008513766086E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     234                  1.4999997516276613E+000                  1.5505509246906288E-001                  5.1368953110977902E+000                 -5.3666822419863323E+000                  7.8997393004958809E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  6.3279482373974476E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     235                  1.4999997414814998E+000                  1.5488994162891123E-001                  5.1426032924957967E+000                 -5.3505674422952358E+000                  7.9215836897294034E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  6.5676433479730944E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     236                  1.4999997262622573E+000                  1.5465090552511201E-001                  5.1491064270683911E+000                 -5.3322010199573127E+000                  7.9464776751578547E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  6.8519311560656646E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     237                  1.4999997110430150E+000                  1.5442139642999964E-001                  5.1563127303895033E+000                 -5.3120335194305692E+000                  7.9738806788968875E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  7.1783069390170784E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     238                  1.4999996907506918E+000                  1.5412874250521857E-001                  5.1621323412447113E+000                 -5.2956305840745523E+000                  7.9961251868727734E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  7.4552025345640690E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     239                  1.4999996806045302E+000                  1.5398762784596209E-001                  5.1658891955189974E+000                 -5.2851639653083193E+000                  8.0103642764528420E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  7.6374504858199200E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     240                  1.4999996704583687E+000                  1.5384974062578527E-001                  5.1704454298952323E+000                 -5.2725522207746627E+000                  8.0275521212449501E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  7.8629846477481926E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     241                  1.4999996552391264E+000                  1.5364859431919370E-001                  5.1765604215986345E+000                 -5.2556783600581030E+000                  8.0505681103535682E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  8.1752001775087060E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     242                  1.4999996349468032E+000                  1.5339020996547906E-001                  5.1823675743743989E+000                 -5.2396022568757186E+000                  8.0724762689244276E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  8.4841925511040609E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     243                  1.4999996197275607E+000                  1.5320317641153730E-001                  5.1863592025859324E+000                 -5.2285873611016562E+000                  8.0875002249780970E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  8.7026290310617942E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     244                  1.4999996095813992E+000                  1.5308148036124089E-001                  5.1902592113542925E+000                 -5.2179172664697111E+000                  8.1020884234908923E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  8.9195950885991894E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     245                  1.4999995942723205E+000                  1.5290212877316009E-001                  5.1955702078997765E+000                 -5.2034131987927124E+000                  8.1219283100090962E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  9.2232310888457462E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     246                  1.4999995736206522E+000                  1.5266779884968690E-001                  5.2003061543339859E+000                 -5.1904012820620276E+000                  8.1396971633704318E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  9.5044256990765540E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     247                  1.4999995607133594E+000                  1.5252548051488862E-001                  5.2038412331095021E+000                 -5.1807454543550868E+000                  8.1529043662397029E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  9.7186269728797454E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     248                  1.4999995478060666E+000                  1.5238615601561806E-001                  5.2076200250599864E+000                 -5.1704455078745264E+000                  8.1670007177852586E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  9.9524474597238447E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     249                  1.4999995323173154E+000                  1.5222271429204678E-001                  5.2116098888426325E+000                 -5.1595583728434935E+000                  8.1818960765421913E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.0205723744256456E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     250                  1.4999995168285642E+000                  1.5206314095687815E-001                  5.2173919444486652E+000                 -5.1439109576180782E+000                  8.2033536767534958E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.0581087209425658E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     251                  1.4999994858510615E+000                  1.5175479040625761E-001                  5.2234532460581740E+000                 -5.1272750503082962E+000                  8.2260772222686658E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.0995335962353724E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     252                  1.4999994651993931E+000                  1.5155660237753940E-001                  5.2281089965502581E+000                 -5.1145608456531342E+000                  8.2434681250027690E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.1322845426653478E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     253                  1.4999994445477249E+000                  1.5136387225728537E-001                  5.2331847625934671E+000                 -5.1007241034205864E+000                  8.2624037023955577E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.1690380133287514E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     254                  1.4999994183893248E+000                  1.5112705508842778E-001                  5.2375394696695476E+000                 -5.0887512708004285E+000                  8.2787496610664544E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.2018031765098255E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     255                  1.4999994025567593E+000                  1.5098743588324812E-001                  5.2423174999647744E+000                 -5.0757517267399406E+000                  8.2965491717617130E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.2384201180138729E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     256                  1.4999993708916282E+000                  1.5071604698474839E-001                  5.2468644519226553E+000                 -5.0631762715932132E+000                  8.3136897618339560E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.2749052472002604E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     257                  1.4999993550590627E+000                  1.5058404156343677E-001                  5.2512801498292738E+000                 -5.0511020144807510E+000                  8.3301991446145323E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.3109487400152999E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     258                  1.4999993233939315E+000                  1.5032692435276618E-001                  5.2568869259380762E+000                 -5.0356030463374291E+000                  8.3513273476871461E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.3587151340700203E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     259                  1.4999992917288003E+000                  1.5007838757436279E-001                  5.2622271933454616E+000                 -5.0207708255336367E+000                  8.3715203004804284E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.4060579105529452E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     260                  1.4999992600636689E+000                  1.4983778949872106E-001                  5.2666889558275978E+000                 -5.0082815359762085E+000                  8.3884871752153582E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.4472011638208446E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     261                  1.4999992363148207E+000                  1.4966220409041292E-001                  5.2703824762325517E+000                 -4.9979322405209832E+000                  8.4025429483522505E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.4822066475286678E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     262                  1.4999992125659722E+000                  1.4949054769433465E-001                  5.2745480331381005E+000                 -4.9862442374394336E+000                  8.4184109076758915E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.5227608472617439E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     263                  1.4999991809008411E+000                  1.4926744601291206E-001                  5.2799350516393799E+000                 -4.9710629090069993E+000                  8.4389970043703926E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.5770995512759977E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     264                  1.4999991377449908E+000                  1.4897330489760613E-001                  5.2858174079134432E+000                 -4.9543071024598948E+000                  8.4616521891782561E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.6393311618543256E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     265                  1.4999990945891402E+000                  1.4868973083423404E-001                  5.2927773410484305E+000                 -4.9344672002064627E+000                  8.4884719359792609E+000                  6.9999999940148494E-001                  2.8000000059851510E-001                  2.0000000000000018E-002                  1.7162050814141482E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
